Id,SalePrice
1711,339750.0
1712,258000.0
1713,320000.0
1714,239000.0
1715,216000.0
1716,176000.0
1717,168500.0
1718,143500.0
1719,194500.0
1720,271000.0
1721,144000.0
1722,143500.0
1723,173000.0
1724,193879.0
1725,236000.0
1726,173900.0
1727,179200.0
1728,215000.0
1729,177500.0
1730,118964.0
1731,112500.0
1732,132500.0
1733,144000.0
1734,124500.0
1735,180000.0
1736,112500.0
1737,302000.0
1738,210000.0
1739,130000.0
1740,214000.0
1741,197000.0
1742,173000.0
1743,183900.0
1744,230000.0
1745,316600.0
1746,280000.0
1747,190000.0
1748,200000.0
1749,165000.0
1750,187500.0
1751,165000.0
1752,130000.0
1753,140000.0
1754,175000.0
1755,223000.0
1756,94750.0
1757,112500.0
1758,102000.0
1759,200500.0
1760,174000.0
1761,174000.0
1762,190000.0
1763,163000.0
1764,131000.0
1765,163000.0
1766,139000.0
1767,157500.0
1768,135000.0
1769,241500.0
1770,259500.0
1771,139000.0
1772,165000.0
1773,165000.0
1774,142600.0
1775,139000.0
1776,159000.0
1777,124500.0
1778,123000.0
1779,159500.0
1780,105000.0
1781,128000.0
1782,84900.0
1783,166000.0
1784,117000.0
1785,126175.0
1786,235000.0
1787,263435.0
1788,68500.0
1789,66500.0
1790,110000.0
1791,200000.0
1792,167000.0
1793,61000.0
1794,129000.0
1795,161500.0
1796,144500.0
1797,98000.0
1798,116050.0
1799,138000.0
1800,140000.0
1801,166000.0
1802,110500.0
1803,118500.0
1804,135000.0
1805,94750.0
1806,140200.0
1807,150900.0
1808,140000.0
1809,259500.0
1810,119900.0
1811,106000.0
1812,66500.0
1813,106000.0
1814,157000.0
1815,68500.0
1816,155000.0
1817,139000.0
1818,136000.0
1819,155000.0
1820,79000.0
1821,133000.0
1822,143000.0
1823,60000.0
1824,91000.0
1825,113000.0
1826,98000.0
1827,119000.0
1828,135900.0
1829,144900.0
1830,133900.0
1831,266500.0
1832,127000.0
1833,135000.0
1834,127000.0
1835,164000.0
1836,109900.0
1837,123000.0
1838,131000.0
1839,145000.0
1840,179000.0
1841,150000.0
1842,103600.0
1843,67000.0
1844,147000.0
1845,112000.0
1846,108959.0
1847,177000.0
1848,86000.0
1849,159500.0
1850,144900.0
1851,174500.0
1852,139900.0
1853,193000.0
1854,146800.0
1855,115000.0
1856,370878.0
1857,159500.0
1858,118964.0
1859,118964.0
1860,153337.0
1861,118964.0
1862,361919.0
1863,361919.0
1864,361919.0
1865,316600.0
1866,230000.0
1867,237000.0
1868,213000.0
1869,260000.0
1870,320000.0
1871,297000.0
1872,156932.0
1873,194500.0
1874,127000.0
1875,260000.0
1876,200500.0
1877,227000.0
1878,237000.0
1879,148000.0
1880,159500.0
1881,335000.0
1882,233170.0
1883,197900.0
1884,231500.0
1885,221000.0
1886,164000.0
1887,210000.0
1888,293077.0
1889,156932.0
1890,100000.0
1891,145000.0
1892,112500.0
1893,135000.0
1894,118000.0
1895,176500.0
1896,174500.0
1897,178000.0
1898,119900.0
1899,311500.0
1900,130500.0
1901,174500.0
1902,149500.0
1903,122000.0
1904,139000.0
1905,139000.0
1906,235000.0
1907,223500.0
1908,110500.0
1909,124000.0
1910,124000.0
1911,192000.0
1912,313000.0
1913,137000.0
1914,35311.0
1915,392500.0
1916,60000.0
1917,219500.0
1918,180000.0
1919,157000.0
1920,189000.0
1921,306000.0
1922,377500.0
1923,216500.0
1924,205000.0
1925,258000.0
1926,385000.0
1927,149000.0
1928,200500.0
1929,144000.0
1930,144000.0
1931,107500.0
1932,143000.0
1933,135500.0
1934,211000.0
1935,179200.0
1936,193000.0
1937,188000.0
1938,153900.0
1939,324000.0
1940,202500.0
1941,181000.0
1942,179200.0
1943,191000.0
1944,485000.0
1945,377500.0
1946,143000.0
1947,392000.0
1948,122500.0
1949,180000.0
1950,207500.0
1951,215000.0
1952,380000.0
1953,165000.0
1954,370878.0
1955,124000.0
1956,278000.0
1957,171500.0
1958,230000.0
1959,163000.0
1960,110000.0
1961,131000.0
1962,87000.0
1963,188700.0
1964,119500.0
1965,164000.0
1966,173733.0
1967,320000.0
1968,306000.0
1969,315500.0
1970,426000.0
1971,184750.0
1972,345000.0
1973,377500.0
1974,339750.0
1975,223500.0
1976,385000.0
1977,320000.0
1978,201000.0
1979,377500.0
1980,192000.0
1981,257000.0
1982,392000.0
1983,392000.0
1984,185000.0
1985,219500.0
1986,260000.0
1987,160200.0
1988,156932.0
1989,183500.0
1990,222500.0
1991,203000.0
1992,239000.0
1993,179540.0
1994,225000.0
1995,162900.0
1996,230000.0
1997,250000.0
1998,466500.0
1999,410000.0
2000,290000.0
2001,290000.0
2002,239000.0
2003,262500.0
2004,244600.0
2005,155835.0
2006,244600.0
2007,266000.0
2008,189000.0
2009,173900.0
2010,195000.0
2011,143500.0
2012,202500.0
2013,211000.0
2014,193000.0
2015,215000.0
2016,204750.0
2017,220000.0
2018,130000.0
2019,123000.0
2020,123000.0
2021,138000.0
2022,206900.0
2023,171500.0
2024,272000.0
2025,302000.0
2026,179900.0
2027,162000.0
2028,106000.0
2029,155000.0
2030,239000.0
2031,286000.0
2032,286000.0
2033,173000.0
2034,155000.0
2035,235000.0
2036,164000.0
2037,164000.0
2038,301000.0
2039,134450.0
2040,325000.0
2041,287000.0
2042,189000.0
2043,137500.0
2044,149500.0
2045,233000.0
2046,110000.0
2047,125000.0
2048,134800.0
2049,142600.0
2050,140000.0
2051,110000.0
2052,155000.0
2053,135000.0
2054,210000.0
2055,139000.0
2056,139900.0
2057,127500.0
2058,187000.0
2059,139000.0
2060,139000.0
2061,149500.0
2062,155000.0
2063,154000.0
2064,102000.0
2065,129900.0
2066,155000.0
2067,155000.0
2068,142600.0
2069,103000.0
2070,117000.0
2071,108000.0
2072,137500.0
2073,62383.0
2074,174000.0
2075,136500.0
2076,200100.0
2077,125000.0
2078,133000.0
2079,166000.0
2080,132500.0
2081,119000.0
2082,141000.0
2083,124000.0
2084,109000.0
2085,128000.0
2086,158500.0
2087,105000.0
2088,118500.0
2089,68500.0
2090,66500.0
2091,106250.0
2092,98000.0
2093,105000.0
2094,155000.0
2095,87500.0
2096,138000.0
2097,135000.0
2098,122900.0
2099,86000.0
2100,132000.0
2101,87500.0
2102,189950.0
2103,125500.0
2104,122500.0
2105,189950.0
2106,122000.0
2107,200000.0
2108,94750.0
2109,139000.0
2110,139400.0
2111,138000.0
2112,150500.0
2113,130500.0
2114,189950.0
2115,133000.0
2116,133000.0
2117,137450.0
2118,137450.0
2119,119000.0
2120,127000.0
2121,127000.0
2122,120000.0
2123,108000.0
2124,180000.0
2125,135900.0
2126,166000.0
2127,160000.0
2128,119000.0
2129,106500.0
2130,106000.0
2131,150500.0
2132,166000.0
2133,96500.0
2134,166000.0
2135,105900.0
2136,106250.0
2137,149350.0
2138,129900.0
2139,107000.0
2140,156000.0
2141,145000.0
2142,149350.0
2143,148000.0
2144,194000.0
2145,123600.0
2146,134000.0
2147,160000.0
2148,119900.0
2149,147000.0
2150,262500.0
2151,91000.0
2152,109000.0
2153,121500.0
2154,123000.0
2155,113000.0
2156,190000.0
2157,266000.0
2158,215000.0
2159,194500.0
2160,164700.0
2161,271000.0
2162,306000.0
2163,394617.0
2164,262000.0
2165,175000.0
2166,147000.0
2167,325000.0
2168,204000.0
2169,214000.0
2170,207500.0
2171,140000.0
2172,155000.0
2173,205000.0
2174,213500.0
2175,235000.0
2176,271000.0
2177,213500.0
2178,224500.0
2179,149000.0
2180,177500.0
2181,202500.0
2182,320000.0
2183,179600.0
2184,164900.0
2185,138000.0
2186,153337.0
2187,125000.0
2188,120000.0
2189,126000.0
2190,102000.0
2191,139500.0
2192,80500.0
2193,141000.0
2194,107500.0
2195,119000.0
2196,130000.0
2197,152000.0
2198,145000.0
2199,150500.0
2200,174500.0
2201,66500.0
2202,184000.0
2203,135000.0
2204,228950.0
2205,115000.0
2206,136500.0
2207,178000.0
2208,289000.0
2209,157500.0
2210,119900.0
2211,140200.0
2212,79500.0
2213,109000.0
2214,79900.0
2215,105900.0
2216,185000.0
2217,118500.0
2218,124500.0
2219,120000.0
2220,100000.0
2221,392500.0
2222,275000.0
2223,192000.0
2224,219210.0
2225,197500.0
2226,176000.0
2227,220000.0
2228,271000.0
2229,315000.0
2230,167500.0
2231,196500.0
2232,189000.0
2233,175000.0
2234,220000.0
2235,217000.0
2236,213000.0
2237,306000.0
2238,206300.0
2239,147000.0
2240,173733.0
2241,157900.0
2242,147000.0
2243,113000.0
2244,91000.0
2245,75000.0
2246,138500.0
2247,162000.0
2248,154000.0
2249,105900.0
2250,122000.0
2251,64500.0
2252,161500.0
2253,192140.0
2254,192000.0
2255,192000.0
2256,179665.0
2257,200000.0
2258,167240.0
2259,153900.0
2260,170000.0
2261,167240.0
2262,286000.0
2263,339750.0
2264,230000.0
2265,144000.0
2266,236500.0
2267,316600.0
2268,377500.0
2269,189000.0
2270,213000.0
2271,339750.0
2272,205000.0
2273,162500.0
2274,208900.0
2275,143000.0
2276,215000.0
2277,150500.0
2278,144000.0
2279,133000.0
2280,110000.0
2281,179000.0
2282,148500.0
2283,119000.0
2284,113000.0
2285,173733.0
2286,130000.0
2287,283463.0
2288,314813.0
2289,325300.0
2290,227000.0
2291,320000.0
2292,253293.0
2293,283463.0
2294,556581.0
2295,377500.0
2296,253293.0
2297,252678.0
2298,337500.0
2299,309000.0
2300,320000.0
2301,313000.0
2302,275000.0
2303,227000.0
2304,320000.0
2305,286000.0
2306,286000.0
2307,173000.0
2308,209500.0
2309,266000.0
2310,392000.0
2311,189000.0
2312,178900.0
2313,178900.0
2314,164700.0
2315,173900.0
2316,163990.0
2317,177500.0
2318,176000.0
2319,195000.0
2320,176000.0
2321,209500.0
2322,159895.0
2323,190000.0
2324,184100.0
2325,226000.0
2326,184100.0
2327,222500.0
2328,185900.0
2329,173000.0
2330,179000.0
2331,340000.0
2332,290000.0
2333,315000.0
2334,265000.0
2335,370878.0
2336,410000.0
2337,244600.0
2338,306000.0
2339,202500.0
2340,385000.0
2341,232000.0
2342,180000.0
2343,262500.0
2344,244600.0
2345,250000.0
2346,244600.0
2347,244600.0
2348,244600.0
2349,156932.0
2350,270000.0
2351,266000.0
2352,555000.0
2353,200000.0
2354,147000.0
2355,143500.0
2356,155000.0
2357,227000.0
2358,240000.0
2359,120000.0
2360,130250.0
2361,122000.0
2362,278000.0
2363,180000.0
2364,141000.0
2365,282922.0
2366,167240.0
2367,106000.0
2368,213000.0
2369,174000.0
2370,179400.0
2371,179400.0
2372,250000.0
2373,274300.0
2374,339750.0
2375,270000.0
2376,266000.0
2377,287000.0
2378,158000.0
2379,193500.0
2380,151000.0
2381,174000.0
2382,203000.0
2383,228000.0
2384,269790.0
2385,200624.0
2386,134000.0
2387,139000.0
2388,101800.0
2389,136500.0
2390,102000.0
2391,130000.0
2392,116050.0
2393,175000.0
2394,165000.0
2395,190000.0
2396,154000.0
2397,159000.0
2398,112500.0
2399,113000.0
2400,90350.0
2401,131000.0
2402,128000.0
2403,135000.0
2404,135500.0
2405,142000.0
2406,123000.0
2407,156000.0
2408,144000.0
2409,177000.0
2410,157900.0
2411,94750.0
2412,158500.0
2413,125000.0
2414,148000.0
2415,150500.0
2416,111000.0
2417,131000.0
2418,131000.0
2419,108500.0
2420,139000.0
2421,128950.0
2422,111000.0
2423,135000.0
2424,265979.0
2425,189000.0
2426,98000.0
2427,135000.0
2428,164000.0
2429,145000.0
2430,128500.0
2431,144000.0
2432,138500.0
2433,177000.0
2434,125000.0
2435,167000.0
2436,139000.0
2437,129000.0
2438,94750.0
2439,149000.0
2440,119900.0
2441,113000.0
2442,140200.0
2443,126500.0
2444,116000.0
2445,75500.0
2446,160000.0
2447,210000.0
2448,87000.0
2449,154000.0
2450,149900.0
2451,106000.0
2452,198500.0
2453,103000.0
2454,155000.0
2455,87000.0
2456,123000.0
2457,135900.0
2458,174500.0
2459,133000.0
2460,87000.0
2461,154000.0
2462,133000.0
2463,91000.0
2464,225000.0
2465,125000.0
2466,116900.0
2467,250000.0
2468,137000.0
2469,122000.0
2470,112000.0
2471,112500.0
2472,89471.0
2473,143750.0
2474,100000.0
2475,108959.0
2476,180000.0
2477,123000.0
2478,149500.0
2479,80000.0
2480,259500.0
2481,112000.0
2482,120500.0
2483,125000.0
2484,112500.0
2485,131000.0
2486,168000.0
2487,160000.0
2488,130500.0
2489,134000.0
2490,161500.0
2491,100000.0
2492,240000.0
2493,166000.0
2494,137900.0
2495,159500.0
2496,139000.0
2497,133000.0
2498,100000.0
2499,148000.0
2500,185000.0
2501,135000.0
2502,140000.0
2503,141000.0
2504,189000.0
2505,215000.0
2506,228500.0
2507,221500.0
2508,319000.0
2509,271000.0
2510,260000.0
2511,191000.0
2512,220000.0
2513,252678.0
2514,164500.0
2515,145000.0
2516,193000.0
2517,136500.0
2518,138500.0
2519,228000.0
2520,205000.0
2521,176500.0
2522,239000.0
2523,132500.0
2524,150500.0
2525,175000.0
2526,110000.0
2527,85000.0
2528,175000.0
2529,129000.0
2530,108000.0
2531,237000.0
2532,237000.0
2533,197900.0
2534,203000.0
2535,237000.0
2536,242000.0
2537,423000.0
2538,186500.0
2539,195400.0
2540,176432.0
2541,179540.0
2542,163990.0
2543,123000.0
2544,126500.0
2545,124500.0
2546,144000.0
2547,124500.0
2548,142953.0
2549,188000.0
2550,337500.0
2551,148000.0
2552,131000.0
2553,139500.0
2554,141000.0
2555,130000.0
2556,103000.0
2557,116000.0
2558,200000.0
2559,165000.0
2560,145000.0
2561,115000.0
2562,119900.0
2563,66500.0
2564,161000.0
2565,159500.0
2566,145000.0
2567,135900.0
2568,156500.0
2569,158000.0
2570,110500.0
2571,169000.0
2572,127000.0
2573,230000.0
2574,197000.0
2575,96500.0
2576,150500.0
2577,214500.0
2578,116000.0
2579,60000.0
2580,141000.0
2581,67000.0
2582,130500.0
2583,392500.0
2584,162500.0
2585,176432.0
2586,239686.0
2587,289000.0
2588,135000.0
2589,180000.0
2590,220000.0
2591,190000.0
2592,225000.0
2593,225000.0
2594,167240.0
2595,202500.0
2596,272000.0
2597,169000.0
2598,260000.0
2599,184750.0
2600,159500.0
2601,115000.0
2602,88000.0
2603,91000.0
2604,113000.0
2605,85000.0
2606,135000.0
2607,181500.0
2608,144000.0
2609,180000.0
2610,107500.0
2611,163000.0
2612,157900.0
2613,110000.0
2614,147000.0
2615,155000.0
2616,160000.0
2617,121500.0
2618,143000.0
2619,202500.0
2620,193000.0
2621,174000.0
2622,178000.0
2623,221000.0
2624,319000.0
2625,278000.0
2626,192000.0
2627,174000.0
2628,325000.0
2629,438780.0
2630,267000.0
2631,437154.0
2632,320000.0
2633,185900.0
2634,306000.0
2635,139000.0
2636,230000.0
2637,165500.0
2638,244600.0
2639,190000.0
2640,171500.0
2641,88000.0
2642,160000.0
2643,91500.0
2644,125000.0
2645,91500.0
2646,91500.0
2647,173000.0
2648,127500.0
2649,123500.0
2650,144152.0
2651,112000.0
2652,437154.0
2653,309000.0
2654,342643.0
2655,385000.0
2656,485000.0
2657,290000.0
2658,556581.0
2659,275500.0
2660,274900.0
2661,326000.0
2662,385000.0
2663,235000.0
2664,266000.0
2665,274900.0
2666,319900.0
2667,178900.0
2668,185000.0
2669,169990.0
2670,309000.0
2671,180000.0
2672,180000.0
2673,221000.0
2674,184000.0
2675,167240.0
2676,215000.0
2677,183200.0
2678,233000.0
2679,280000.0
2680,248000.0
2681,340000.0
2682,290000.0
2683,290000.0
2684,290000.0
2685,290000.0
2686,232600.0
2687,293077.0
2688,225000.0
2689,244600.0
2690,340000.0
2691,214000.0
2692,143500.0
2693,221500.0
2694,143500.0
2695,222500.0
2696,195000.0
2697,181000.0
2698,175900.0
2699,185000.0
2700,179200.0
2701,175900.0
2702,89000.0
2703,160000.0
2704,148000.0
2705,128500.0
2706,135000.0
2707,137000.0
2708,128500.0
2709,110000.0
2710,62383.0
2711,375000.0
2712,341000.0
2713,245500.0
2714,147400.0
2715,168500.0
2716,184100.0
2717,200000.0
2718,232000.0
2719,217500.0
2720,162900.0
2721,128900.0
2722,97000.0
2723,140000.0
2724,105900.0
2725,138500.0
2726,132500.0
2727,160000.0
2728,160000.0
2729,117000.0
2730,131400.0
2731,174500.0
2732,134500.0
2733,144000.0
2734,154000.0
2735,132000.0
2736,118500.0
2737,111000.0
2738,135000.0
2739,160000.0
2740,137000.0
2741,167500.0
2742,167500.0
2743,138800.0
2744,160000.0
2745,135000.0
2746,113000.0
2747,159500.0
2748,159500.0
2749,89000.0
2750,141000.0
2751,119000.0
2752,144000.0
2753,144000.0
2754,256000.0
2755,109500.0
2756,100000.0
2757,122000.0
2758,117000.0
2759,259500.0
2760,68400.0
2761,123500.0
2762,147500.0
2763,139000.0
2764,226000.0
2765,260000.0
2766,152000.0
2767,93500.0
2768,150500.0
2769,135000.0
2770,87000.0
2771,100000.0
2772,123000.0
2773,170000.0
2774,125000.0
2775,234000.0
2776,130500.0
2777,105900.0
2778,91000.0
2779,135000.0
2780,130000.0
2781,116000.0
2782,84900.0
2783,108000.0
2784,129000.0
2785,116900.0
2786,75500.0
2787,119900.0
2788,105000.0
2789,200000.0
2790,107400.0
2791,124500.0
2792,55000.0
2793,230000.0
2794,109900.0
2795,134900.0
2796,119500.0
2797,142600.0
2798,132000.0
2799,99900.0
2800,79000.0
2801,90350.0
2802,125000.0
2803,142600.0
2804,159500.0
2805,109500.0
2806,81000.0
2807,184000.0
2808,125000.0
2809,145000.0
2810,147500.0
2811,143900.0
2812,142500.0
2813,185000.0
2814,185750.0
2815,97500.0
2816,143000.0
2817,128200.0
2818,175000.0
2819,160000.0
2820,137500.0
2821,87000.0
2822,90000.0
2823,200000.0
2824,179900.0
2825,159500.0
2826,128000.0
2827,141000.0
2828,239000.0
2829,207500.0
2830,227875.0
2831,195400.0
2832,177500.0
2833,260000.0
2834,221500.0
2835,226000.0
2836,197900.0
2837,180000.0
2838,139000.0
2839,178000.0
2840,235000.0
2841,185900.0
2842,255000.0
2843,159500.0
2844,150900.0
2845,100000.0
2846,242000.0
2847,193000.0
2848,194000.0
2849,219500.0
2850,192000.0
2851,202900.0
2852,310000.0
2853,335000.0
2854,136500.0
2855,227000.0
2856,197900.0
2857,212000.0
2858,210000.0
2859,144000.0
2860,127500.0
2861,157900.0
2862,171900.0
2863,130000.0
2864,200000.0
2865,145000.0
2866,130000.0
2867,125500.0
2868,137000.0
2869,140000.0
2870,171500.0
2871,135000.0
2872,86000.0
2873,234000.0
2874,171500.0
2875,119900.0
2876,116000.0
2877,117000.0
2878,116000.0
2879,206900.0
2880,130250.0
2881,165000.0
2882,130000.0
2883,213000.0
2884,169900.0
2885,207000.0
2886,190000.0
2887,140200.0
2888,149000.0
2889,86000.0
2890,35311.0
2891,124500.0
2892,80500.0
2893,100000.0
2894,128000.0
2895,392500.0
2896,275000.0
2897,189000.0
2898,135000.0
2899,216837.0
2900,175000.0
2901,143000.0
2902,193500.0
2903,238000.0
2904,306000.0
2905,84500.0
2906,206300.0
2907,155900.0
2908,108000.0
2909,142600.0
2910,81000.0
2911,88000.0
2912,168000.0
2913,75000.0
2914,75000.0
2915,75000.0
2916,75000.0
2917,109900.0
2918,93500.0
2919,272000.0
